//Index Req1    Req2    Req3   ReqP    MaxL    DW-Val	DK-Val FE-Val	MG-Val	DL-Val	SU-Val	RF-Val	DW	DK	FE	MG	DL	SU	RF																
1																
346	0	0	344	1	20	0	5.02	0	5.02	0	0	0	0	70	0	70	0	0	0			
347	0	0	0	1	20	818.77	818.77	818.77	818.77	818.77	818.77	0	73	73	73	73	73	73	0			
348	0	0	0	1	20	0	8.83	0	8.83	0	0	0	0	77	0	77	0	0	0			
349	0	0	0	1	20	0	5.02	0	5.02	0	0	0	0	78	0	78	0	0	0			
350	0	0	0	1	20	0	6.32	0	0	0	0	0	0	79	0	0	0	0	0			
351	0	0	0	1	20	0	6.32	0	0	0	0	0	0	80	0	0	0	0	0			
352	348	0	0	1	20	0	11.54	0	11.54	0	0	0	0	81	0	81	0	0	0			
353	349	0	0	1	10	0	1	0	1	0	0	0	0	82	0	82	0	0	0			
354	350	0	0	1	20	0	1.2	0	0	0	0	0	0	83	0	0	0	0	0			
355	351	0	0	1	20	0	1.2	0	0	0	0	0	0	84	0	0	0	0	0			
356	0	0	48	1	20	0	1.81	0	0	0	0	0	0	85	0	0	0	0	0			
357	0	0	0	1	20	7.22	7.22	7.22	7.22	7.22	7.22	0	86	86	86	86	86	86	0			
358	0	0	0	1	20	9.14	9.14	9.14	9.14	9.14	9.14	0	87	87	87	87	87	87	0			
359	0	0	0	1	20	43.19	43.19	43.19	43.19	43.19	43.19	0	88	88	88	88	88	88	0			
360	0	0	356	1	20	0	1.81	0	0	0	0	0	0	89	0	0	0	0	0			
361	0	0	0	1	20	0	5.02	0	5.02	5.02	0	0	0	90	0	90	91	0	0			
362	359	0	0	1	20	43.19	43.19	43.19	43.19	43.19	43.19	0	92	92	92	92	92	92	0			
363	0	0	360	1	20	0	1.81	0	0	0	0	0	0	93	0	0	0	0	0			
364	361	0	0	1	20	0	6.32	0	6.32	6.32	0	0	0	94	0	94	95	0	0			
366	0	0	0	1	20	1.0	1.0	1.0	1.0	1.0	1.0	0	96	96	96	96	94	96	0			
367	0	0	0	1	20	1.1	1.1	1.1	1.1	1.1	1.1	0	98	98	98	98	99	98	0			
368	0	0	0	1	20	1.1	1.1	1.1	1.1	1.1	1.1	0	99	99	99	99	100	99	0			
369	366	0	0	1	20	1.0	1.0	1.0	1.0	1.0	1.0	0	100	100	100	100	98	100	0			
370	0	0	0	1	20	1.0	1.0	1.0	1.0	1.0	1.0	0	102	102	102	102	103	102	0			
371	370	0	0	1	20	0.5	0.5	0.5	0.5	0.5	0.5	0	106	106	106	106	107	106	0			
372	368	0	0	1	20	1.1	1.1	1.1	1.1	1.1	1.1	0	103	103	103	103	104	103	0			
375	0	0	0	1	20	12.04	0	0	0	0	0	0	30	0	0	0	0	0	0			
377	375	0	0	1	20	12.04	0	0	0	0	0	0	34	0	0	0	0	0	0			
378	0	0	5	1	20	6.32	0	0	0	0	0	0	41	0	0	0	0	0	0			
379	0	0	3	1	20	6.32	0	0	0	0	0	0	42	0	0	0	0	0	0			
380	0	0	233	1	20	1.2	0	0	0	0	0	0	43	0	0	0	0	0	0			
381	0	378	14	1	20	5.02	0	0	0	0	0	0	45	0	0	0	0	0	0			
382	0	379	13	1	20	5.02	0	0	0	0	0	0	46	0	0	0	0	0	0			
383	0	0	380	1	20	1.2	0	0	0	0	0	0	47	0	0	0	0	0	0			
384	0	0	1	1	20	6.32	0	0	0	0	0	0	48	0	0	0	0	0	0			
385	0	0	9	1	20	5.02	0	0	0	0	0	0	49	0	0	0	0	0	0			
386	385	0	0	1	20	5.02	0	0	0	0	0	0	50	0	0	0	0	0	0			
387	0	384	38	1	20	5.02	0	0	0	0	0	0	52	0	0	0	0	0	0			
388	0	0	10	1	20	6.32	0	0	0	0	0	0	54	0	0	0	0	0	0			
389	0	0	7	1	20	6.32	0	0	0	0	0	0	56	0	0	0	0	0	0			
390	0	0	2	1	20	8.83	0	0	0	0	0	0	57	0	0	0	0	0	0			
391	0	0	39	1	20	5.02	0	0	0	0	0	0	60	0	0	0	0	0	0			
392	0	0	40	1	20	5.02	0	0	0	0	0	0	62	0	0	0	0	0	0			
393	0	0	391	1	20	1.20	0	0	0	0	0	0	64	0	0	0	0	0	0			
394	0	0	390	1	20	1.20	0	0	0	0	0	0	65	0	0	0	0	0	0			
397	0	0	0	1	20	5.02	0	0	5.02	0	0	0	77	0	0	79	0	0	0			
398	0	0	0	1	20	8.83	0	0	8.83	0	0	0	78	0	0	80	0	0	0			
399	0	0	0	1	20	8.03	0	0	0	0	0	0	79	0	0	0	0	0	0			
400	397	0	0	1	10	1	0	0	1	0	0	0	81	0	0	83	0	0	0			
401	398	0	0	1	20	11.54	0	0	11.54	0	0	0	82	0	0	84	0	0	0			
402	399	0	0	1	20	12.04	0	0	0	0	0	0	83	0	0	0	0	0	0			
403	0	0	16	1	20	1.81	0	0	0	0	0	0	85	0	0	0	0	0	0			
404	0	0	403	1	20	8.03	0	0	0	0	0	0	89	0	0	0	0	0	0			
405	0	0	0	1	20	5.02	0	0	5.02	0	0	0	90	0	0	89	0	0	0			
406	0	0	404	1	20	1.81	0	0	0	0	0	0	93	0	0	0	0	0	0			
407	405	0	0	1	20	6.32	0	0	6.32	0	0	0	94	0	0	93	0	0	0			
410	0	0	0	1	20	0	0	12.04	0	0	0	0	0	0	30	0	0	0	0			
411	0	0	235	1	20	0	0	5.02	0	0	0	0	0	0	59	0	0	0	0			
412	410	0	0	1	20	0	0	12.04	0	0	0	0	0	0	34	0	0	0	0			
413	0	0	26	1	20	0	0	5.02	0	0	0	0	0	0	41	0	0	0	0			
414	0	0	24	1	20	0	0	5.02	0	0	0	0	0	0	43	0	0	0	0			
415	0	0	0	1	20	0	0	60.2	0	0	0	0	0	0	44	0	0	0	0			
416	0	0	52	1	20	0	0	5.02	0	0	0	0	0	0	45	0	0	0	0			
417	0	0	27	1	20	0	0	5.02	0	0	0	0	0	0	46	0	0	0	0			
418	0	0	414	10	10	0	0	1	0	0	0	0	0	0	47	0	0	0	0			
419	415	0	0	1	20	0	0	60.2	0	0	0	0	0	0	48	0	0	0	0			
420	0	0	28	1	20	0	0	5.02	0	0	0	0	0	0	49	0	0	0	0			
421	0	0	0	1	20	0	0	5.02	0	0	0	0	0	0	51	0	0	0	0			
422	0	0	420	1	20	0	0	5.02	0	0	0	0	0	0	53	0	0	0	0			
423	0	0	417	1	20	0	0	5.02	0	0	0	0	0	0	54	0	0	0	0			
424	0	0	51	1	20	0	0	5.02	0	0	0	0	0	0	55	0	0	0	0			
425	423	0	0	10	10	0	0	0	0	0	0	0	0	0	58	0	0	0	0			
426	0	0	0	10	10	0	0	0	0	0	0	0	0	0	61	0	0	0	0			
427	0	0	0	10	10	0	0	0	0	0	0	0	0	0	67	0	0	0	0			
428	0	0	0	1	20	0	0	60.2	0	0	0	0	0	0	64	0	0	0	0			
429	0	0	426	1	20	0	0	5.02	0	0	0	0	0	0	65	0	0	0	0			
430	0	0	0	10	10	0	0	0	0	0	0	0	0	0	66	0	0	0	0			
431	0	0	411	1	20	0	0	1.20	0	0	0	0	0	0	63	0	0	0	0			
432	0	0	428	10	10	0	0	0	0	0	0	0	0	0	68	0	0	0	0			
433	0	0	430	1	20	0	0	8.03	0	0	0	0	0	0	70	0	0	0	0			
434	0	0	427	1	20	0	0	5.02	0	0	0	0	0	0	71	0	0	0	0			
435	0	0	0	1	20	0	0	5.02	0	0	0	0	0	0	77	0	0	0	0			
436	0	0	0	1	20	0	0	6.32	0	0	0	0	0	0	78	0	0	0	0			
437	0	0	0	1	20	0	0	8.03	0	0	0	0	0	0	79	0	0	0	0			
438	435	0	0	1	10	0	0	1	0	0	0	0	0	0	81	0	0	0	0			
439	436	0	0	1	20	0	0	11.54	0	0	0	0	0	0	82	0	0	0	0			
440	437	0	0	1	20	0	0	12.04	0	0	0	0	0	0	83	0	0	0	0			
441	0	0	77	1	20	0	0	1.2	0	0	0	0	0	0	89	0	0	0	0			
442	0	0	0	1	20	0	0	5.02	0	0	0	0	0	0	90	0	0	0	0			
443	442	0	0	1	20	0	0	6.32	0	0	0	0	0	0	94	0	0	0	0			
446	0	0	0	1	20	0	0	0	0	0	12.04	0	0	0	0	0	0	30	0			
447	446	0	0	1	20	0	0	0	0	0	12.04	0	0	0	0	0	0	34	0			
448	0	0	0	1	20	0	0	0	0	0	6.32	0	0	0	0	0	0	41	0			
449	0	0	0	1	20	0	0	0	0	0	6.32	0	0	0	0	0	0	42	0			
450	0	0	0	1	20	0	0	0	0	0	6.32	0	0	0	0	0	0	43	0			
451	448	0	0	1	20	0	0	0	0	0	1.81	0	0	0	0	0	0	45	0			
452	449	0	0	1	20	0	0	0	0	0	1.2	0	0	0	0	0	0	46	0			
453	450	0	0	1	20	0	0	0	0	0	1.81	0	0	0	0	0	0	47	0			
454	0	0	219	1	20	0	0	0	0	0	1.2	0	0	0	0	0	0	48	0			
455	0	0	215	1	20	0	0	0	0	0	5.02	0	0	0	0	0	0	49	0			
456	0	0	230	1	20	0	0	0	0	0	5.02	0	0	0	0	0	0	50	0			
457	0	0	0	1	20	0	0	0	0	0	5.02	0	0	0	0	0	0	53	0			
458	0	0	214	1	20	0	0	0	0	0	5.02	0	0	0	0	0	0	55	0			
459	0	0	221	1	20	0	0	0	0	0	6.32	0	0	0	0	0	0	61	0			
460	0	0	222	1	20	0	0	0	0	0	6.32	0	0	0	0	0	0	58	0			
461	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	66	0			
462	0	0	458	1	20	0	0	0	0	0	12.04	0	0	0	0	0	0	63	0			
463	0	0	461	1	20	0	0	0	0	0	1.2	0	0	0	0	0	0	70	0			
465	0	0	0	1	20	0	0	0	0	0	5.02	0	0	0	0	0	0	77	0			
466	0	0	0	1	20	0	0	0	0	0	6.32	0	0	0	0	0	0	78	0			
467	465	0	0	1	20	0	0	0	0	0	11.54	0	0	0	0	0	0	81	0			
468	466	0	0	1	10	0	0	0	0	0	1	0	0	0	0	0	0	82	0			
469	0	0	218	1	20	0	0	0	0	0	1.81	0	0	0	0	0	0	85	0			
470	0	0	469	1	20	0	0	0	0	0	1.81	0	0	0	0	0	0	89	0			
471	0	0	0	1	20	0	0	0	0	0	1.81	0	0	0	0	0	0	90	0			
472	0	0	470	1	20	0	0	0	0	0	8.03	0	0	0	0	0	0	93	0			
473	0	0	471	1	20	0	0	0	0	0	6.32	0	0	0	0	0	0	94	0			
476	0	0	0	1	20	0	0	0	12.04	0	0	0	0	0	0	30	0	0	0			
478	476	0	0	1	20	0	0	0	12.04	0	0	0	0	0	0	34	0	0	0			
479	0	0	22	1	20	0	0	0	5.02	0	0	0	0	0	0	41	0	0	0			
480	0	0	3	1	20	0	0	0	6.32	0	0	0	0	0	0	42	0	0	0			
481	0	0	41	1	20	0	0	0	6.32	0	0	0	0	0	0	43	0	0	0			
482	0	0	56	1	20	0	0	0	6.32	0	0	0	0	0	0	44	0	0	0			
483	0	0	5	1	20	0	0	0	6.32	0	0	0	0	0	0	45	0	0	0			
484	0	480	13	1	20	0	0	0	5.02	0	0	0	0	0	0	46	0	0	0			
485	481	482	0	1	20	0	0	0	5.02	0	0	0	0	0	0	48	0	0	0			
486	0	483	14	1	20	0	0	0	5.02	0	0	0	0	0	0	49	0	0	0			
487	0	0	9	1	20	0	0	0	5.02	0	0	0	0	0	0	50	0	0	0			
488	487	0	0	1	20	0	0	0	5.02	0	0	0	0	0	0	51	0	0	0			
489	0	0	7	1	20	0	0	0	6.32	0	0	0	0	0	0	55	0	0	0			
490	0	0	55	1	20	0	0	0	5.02	0	0	0	0	0	0	54	0	0	0			
491	0	0	489	1	20	0	0	0	1.20	0	0	0	0	0	0	59	0	0	0			
492	0	0	236	1	20	0	0	0	5.02	0	0	0	0	0	0	57	0	0	0			
493	0	0	490	1	20	0	0	0	1.81	0	0	0	0	0	0	62	0	0	0			
494	0	0	492	1	20	0	0	0	1.81	0	0	0	0	0	0	61	0	0	0			
495	0	0	0	10	10	0	0	0	0	0	0	0	66	0	0	67	0	0	0			
496	0	0	237	1	20	0	0	0	5.02	0	0	0	0	0	0	63	0	0	0			
497	0	0	495	1	20	0	0	0	5.02	0	0	0	70	0	0	71	0	0	0			
505	0	0	0	1	20	0	0	0	0	12.04	0	0	0	0	0	0	30	0	0			
506	0	0	0	1	20	0	0	0	0	12.04	0	0	0	0	0	0	31	0	0			
507	505	0	0	1	20	0	0	0	0	12.04	0	0	0	0	0	0	34	0	0			
508	0	0	61	1	20	0	0	0	0	5.02	0	0	0	0	0	0	41	0	0			
509	0	0	60	1	20	0	0	0	0	6.32	0	0	0	0	0	0	42	0	0			
510	0	0	0	1	20	0	0	0	0	12.04	0	0	0	0	0	0	43	0	0			
511	0	0	64	1	20	0	0	0	0	6.32	0	0	0	0	0	0	46	0	0			
512	0	510	62	1	20	0	0	0	0	5.02	0	0	0	0	0	0	47	0	0			
513	0	0	0	1	20	0	0	0	0	5.02	0	0	0	0	0	0	48	0	0			
514	0	0	508	1	20	0	0	0	0	1.2	0	0	0	0	0	0	49	0	0			
515	0	0	511	1	20	0	0	0	0	8.03	0	0	0	0	0	0	50	0	0			
516	0	0	512	1	20	0	0	0	0	8.03	0	0	0	0	0	0	51	0	0			
517	0	0	515	1	20	0	0	0	0	1.81	0	0	0	0	0	0	54	0	0			
518	0	0	78	1	20	0	0	0	0	5.02	0	0	0	0	0	0	55	0	0			
519	0	0	65	1	20	0	0	0	0	6.32	0	0	0	0	0	0	57	0	0			
520	0	0	518	1	20	0	0	0	0	11.54	0	0	0	0	0	0	59	0	0			
521	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	66	0	0			
522	0	0	517	1	20	0	0	0	0	1.20	0	0	0	0	0	0	62	0	0			
523	0	0	238	1	20	0	0	0	0	5.02	0	0	0	0	0	0	63	0	0			
524	0	0	521	1	20	0	0	0	0	6.32	0	0	0	0	0	0	70	0	0			
526	0	0	0	1	20	0	0	0	0	6.32	0	0	0	0	0	0	77	0	0			
527	0	0	0	1	20	0	0	0	0	5.02	0	0	0	0	0	0	78	0	0			
528	0	0	0	1	20	0	0	0	0	8.03	0	0	0	0	0	0	79	0	0			
529	0	0	0	1	20	0	0	0	0	6.32	0	0	0	0	0	0	80	0	0			
530	526	0	0	1	20	0	0	0	0	1.81	0	0	0	0	0	0	81	0	0			
531	527	0	0	1	20	0	0	0	0	11.54	0	0	0	0	0	0	82	0	0			
532	528	0	0	1	20	0	0	0	0	12.04	0	0	0	0	0	0	83	0	0			
533	529	0	0	1	20	0	0	0	0	38.22	0	0	0	0	0	0	84	0	0			
534	530	0	0	1	20	0	0	0	0	1.2	0	0	0	0	0	0	89	0	0			
535	0	0	0	1	20	0	0	0	0	12.04	0	0	0	0	0	0	90	0	0			
536	0	0	0	1	20	0	0	0	0	1	0	0	0	0	0	0	93	0	0			
538	0	0	0	1	20	0	0	0	0	1.2	0	0	0	0	0	0	97	0	0			
539	0	0	0	1	20	0	0	0	0	1	0	0	0	0	0	0	101	0	0			
549	0	0	0	1	20	0	0	0	0	0	0	12.04	0	0	0	0	0	0	30			
550	549	0	0	1	20	0	0	0	0	0	0	12.04	0	0	0	0	0	0	34			
551	0	0	260	1	20	0	0	0	0	0	0	5.02	0	0	0	0	0	0	41
552	0	0	261	1	20	0	0	0	0	0	0	5.02	0	0	0	0	0	0	42
554	0	0	551	1	20	0	0	0	0	0	0	1.2	0	0	0	0	0	0	45
555	0	0	552	1	20	0	0	0	0	0	0	1.2	0	0	0	0	0	0	46
557	0	0	0	1	20	0	0	0	0	0	0	5.02	0	0	0	0	0	0	52
558	0	0	262	1	20	0	0	0	0	0	0	5.02	0	0	0	0	0	0	53
559	0	0	263	1	20	0	0	0	0	0	0	5.02	0	0	0	0	0	0	54
560	0	0	264	1	20	0	0	0	0	0	0	5.02	0	0	0	0	0	0	56
568	0	0	0	1	20	0	0	0	0	0	0	5.02	0	0	0	0	0	0	77
569	0	0	268	1	20	0	0	0	0	0	0	5.02	0	0	0	0	0	0	78
571	568	0	0	1	10	0	0	0	0	0	0	1.2	0	0	0	0	0	0	81
572	0	0	569	1	20	0	0	0	0	0	0	5.02	0	0	0	0	0	0	82
573	0	0	267	1	20	0	0	0	0	0	0	11.54	0	0	0	0	0	0	85
578	0	0	0	1	20	0	0	0	0	0	0	12.04	0	0	0	0	0	0	1
579	0	0	0	1	20	0	0	0	0	0	0	255.87	0	0	0	0	0	0	4
580	0	0	0	1	20	0	0	0	0	0	0	307.04	0	0	0	0	0	0	6
581	0	0	0	1	20	0	0	0	0	0	0	1.81	0	0	0	0	0	0	7
582	0	0	0	1	20	0	0	0	0	0	0	1.2	0	0	0	0	0	0	8
583	578	0	0	1	20	0	0	0	0	0	0	12.04	0	0	0	0	0	0	9
584	580	0	0	1	20	0	0	0	0	0	0	1.2	0	0	0	0	0	0	10
585	581	0	0	1	20	0	0	0	0	0	0	1.2	0	0	0	0	0	0	11
586	582	0	0	1	20	0	0	0	0	0	0	1.2	0	0	0	0	0	0	12
587	0	0	0	1	20	0	0	0	0	0	0	33.71	0	0	0	0	0	0	14
588	585	0	0	1	20	0	0	0	0	0	0	1.2	0	0	0	0	0	0	15
589	586	0	0	1	20	0	0	0	0	0	0	1.2	0	0	0	0	0	0	16
590	583	0	0	1	20	0	0	0	0	0	0	12.04	0	0	0	0	0	0	17
591	587	0	0	1	20	0	0	0	0	0	0	1.2	0	0	0	0	0	0	18
//
593	0	0	0	1	20	0	0	0	0	0	0	6.32	0	0	0	0	0	0	23			
594	593	0	0	1	20	0	0	0	0	0	0	0.5	0	0	0	0	0	0	24			
595	593	0	0	1	20	0	0	0	0	0	0	12.04	0	0	0	0	0	0	25			
596	593	0	0	1	20	0	0	0	0	0	0	12.04	0	0	0	0	0	0	26			
597	593	0	0	1	20	0	0	0	0	0	0	12.04	0	0	0	0	0	0	27			
598	593	0	0	1	20	0	0	0	0	0	0	12.04	0	0	0	0	0	0	28			
//
599	0	0	0	1	20	0	0	0	0	0	0	204.69	0	0	0	0	0	0	37
600	0	0	0	1	20	0	0	0	0	0	0	54.18	0	0	0	0	0	0	51
601	600	0	0	1	20	0	0	0	0	0	0	54.18	0	0	0	0	0	0	55
603	0	0	0	1	20	0	0	0	0	0	0	327.51	0	0	0	0	0	0	73
604	0	0	0	1	20	0	0	0	0	0	0	7.22	0	0	0	0	0	0	86
605	0	0	0	1	20	0	0	0	0	0	0	9.14	0	0	0	0	0	0	87
606	0	0	0	1	20	0	0	0	0	0	0	43.19	0	0	0	0	0	0	88
607	0	0	0	1	20	0	0	0	0	0	0	5.02	0	0	0	0	0	0	90
608	606	0	0	1	20	0	0	0	0	0	0	43.19	0	0	0	0	0	0	92
//
609	607	0	0	1	20	0	0	0	0	0	0	6.32	0	0	0	0	0	0	94			
610	0	0	0	1	20	0	0	0	0	0	0	1.0	0	0	0	0	0	0	96			
611	0	0	0	1	20	0	0	0	0	0	0	1.1	0	0	0	0	0	0	98			
612	0	0	0	1	20	0	0	0	0	0	0	1.1	0	0	0	0	0	0	99			
613	610	0	0	1	20	0	0	0	0	0	0	1.0	0	0	0	0	0	0	100			
614	0	0	0	1	20	0	0	0	0	0	0	1.0	0	0	0	0	0	0	102			
615	614	0	0	1	20	0	0	0	0	0	0	0.5	0	0	0	0	0	0	106			
616	612	0	0	1	20	0	0	0	0	0	0	1.1	0	0	0	0	0	0	103			
//
end																
